date,north01,south01
2019-01-07 02:00:00,0.0,0.013059011660516262
2019-01-07 02:30:00,0.0,0.007438512519001961
2019-01-07 03:00:00,0.0,0.004876168444752693
2019-01-07 03:30:00,0.0,0.00268169236369431
2019-01-07 04:00:00,0.0,0.0013167444849386811
2019-01-07 04:30:00,0.0,0.00047213854850269854
2019-01-07 05:00:00,0.028813399374485016,0.0002509735932108015
2019-01-07 05:30:00,0.0,0.0
2019-01-07 06:00:00,0.0,0.0
2019-01-07 06:30:00,0.0,0.0
2019-01-07 07:00:00,0.0,0.0
2019-01-07 07:30:00,0.0,0.0
2019-01-07 08:00:00,0.0,0.0
2019-01-07 08:30:00,0.0,0.0
2019-01-07 09:00:00,0.0,0.0
2019-01-07 09:30:00,0.0023718462325632572,0.0023718462325632572
2019-01-07 10:00:00,0.1305181235074997,0.1305181235074997
2019-01-07 10:30:00,0.31718820333480835,0.31718820333480835
2019-01-07 11:00:00,0.0,0.0
2019-01-07 11:30:00,0.0,0.0
2019-01-07 12:00:00,0.0014507019659504294,0.0014507019659504294
2019-01-07 12:30:00,0.22783122956752777,0.22783122956752777
2019-01-07 13:00:00,0.4220358431339264,0.4220358431339264
2019-01-07 13:30:00,0.007115609478205442,0.007115609478205442
2019-01-07 14:00:00,0.008564255200326443,0.008564255200326443
2019-01-07 14:30:00,1.19899582862854,1.19899582862854
2019-01-07 15:00:00,1.1431697607040405,1.1431697607040405
2019-01-07 15:30:00,0.6906749606132507,0.6906749606132507
2019-01-07 16:00:00,0.432008296251297,0.432008296251297
2019-01-07 16:30:00,0.23730820417404175,0.23730820417404175
2019-01-07 17:00:00,0.20727667212486267,0.20727667212486267
2019-01-07 17:30:00,0.12821726500988007,0.12821726500988007
2019-01-07 18:00:00,0.08564255386590958,0.08564255386590958
2019-01-07 18:30:00,0.33978815004229546,0.132867943495512
2019-01-07 19:00:00,0.5734195113182068,0.1742582768201828
2019-01-07 19:30:00,0.3962728977203369,0.21920154243707657
2019-01-07 20:00:00,0.23458069562911987,0.25859174132347107
2019-01-07 20:30:00,0.9397256970405579,0.13333460688591003
2019-01-07 21:00:00,1.6550971269607544,0.0
2019-01-07 21:30:00,1.6550970077514648,0.44364606589078903
2019-01-07 22:00:00,5.261293508112431,0.8652008920907974
2019-01-07 22:30:00,5.7289523258805275,0.8952837586402893
2019-01-07 23:00:00,2.841275990009308,0.9836835563182831
2019-01-07 23:30:00,1.6426624059677124,0.885136291384697
2019-01-08 00:00:00,0.5480661317706108,0.6101907975971699
2019-01-08 00:30:00,0.5209224075078964,0.4023610120639205
2019-01-08 01:00:00,0.19123919494450092,0.22960978001356125
2019-01-08 01:30:00,0.13793692365288734,0.12810680456459522
2019-01-08 02:00:00,0.03909686952829361,0.007024963852018118
2019-01-08 02:30:00,0.039096783846616745,0.0
2019-01-08 03:00:00,0.07958202436566353,0.04201427847146988
2019-01-08 03:30:00,0.22504471614956856,0.2957508787512779
2019-01-08 04:00:00,1.538702642545104,1.5269778068177402
2019-01-08 04:30:00,1.7433640211820602,1.6172672510147095
2019-01-08 05:00:00,1.1382688283920288,1.1561759188771248
2019-01-08 05:30:00,0.8022577650845051,0.800633430480957
2019-01-08 06:00:00,0.8392970561981201,0.8392970561981201
2019-01-08 06:30:00,1.9954715967178345,1.9954715967178345
2019-01-08 07:00:00,3.3944382667541504,4.387196335941553
2019-01-08 07:30:00,7.696694612503052,5.447368836030364
2019-01-08 08:00:00,7.890499114990234,8.375623226165771
2019-01-08 08:30:00,9.718993186950684,11.766061305999756
2019-01-08 09:00:00,11.013632774353027,14.450299739837646
2019-01-08 09:30:00,12.270712956786156,14.15129280090332
2019-01-08 10:00:00,7.555370569229126,7.517966151237488
2019-01-08 10:30:00,3.806198477745056,2.1169981360435486
2019-01-08 11:00:00,2.6087294220924377,7.233926951885223
2019-01-08 11:30:00,1.5374419689178467,0.4995992183685303
2019-01-08 12:00:00,1.7455275058746338,0.7229283703491092
2019-01-08 12:30:00,1.643746554851532,1.0962072424590588
2019-01-08 13:00:00,2.0601973235607147,1.8040857315063477
2019-01-08 13:30:00,2.4336328357458115,2.2395405769348145
2019-01-08 14:00:00,2.6292264461517334,2.6292264461517334
2019-01-08 14:30:00,2.6400269344449043,2.649615593254566
2019-01-08 15:00:00,3.5309515297412872,3.4686344920191914
2019-01-08 15:30:00,2.9283382892608643,2.794882609974593
2019-01-08 16:00:00,1.8009238243103027,1.727013349533081
2019-01-08 16:30:00,3.3398680686950684,2.455642879009247
2019-01-08 17:00:00,3.9669638872146606,1.432154655456543
2019-01-08 17:30:00,4.815165558829904,1.535916656255722
2019-01-08 18:00:00,7.6104989647865295,1.5101974159479141
2019-01-08 18:30:00,7.6011606976389885,1.3226000741124153
2019-01-08 19:00:00,7.986552178859711,4.418519198894501
2019-01-08 19:30:00,4.805969178676605,5.025635182857513
2019-01-08 20:00:00,4.65900456905365,1.8012888729572296
2019-01-08 20:30:00,3.353088617324829,1.9020430445671082
2019-01-08 21:00:00,2.540444776415825,1.8834666013717651
2019-01-08 21:30:00,1.7109532356262207,1.8994516134262085
